;_id;masked;Kompetenz;Inkompetenz;Wärme;Kälte;Benefit Wirtschaft;Threat Wirtschaft;Benefit Sicherheit;Threat Sicherheit;Benefit Kultur;Threat Kultur
54;632712ab3dd49b919c1d7ad4;Auch Spitzensportler ziehen einen durch. Pro Jahr werden etwa 140 Athleten von den Dopingjägern erwischt. Der Joint ist beliebt, nicht zum Zwecke der Leistungssteigerung, sondern um herunterzukommen, den stressigen Trainingsalltag ausklingen zu lassen in einer Wolke des Wohlgefühls. Nun ist die russische Eiskunstläuferin Kamila Walijewa von der Anmutung her so ziemlich das Gegenteil einer Haschkonsumentin, weswegen sie auf ein Opa-Herzmittel zurückgegriffen hat, dennoch roch die Fallakte der 15-jährigen Pirouettenqueen ein wenig nach schwarzer [Gruppe1].;0;0;0;0;0;0;0;0;0;0
56;632712783dd49b919c085fdc;Vor zehn Jahren kontrollierte das Regime von Baschar Al-Assad ganz [Gruppe1]. Lokale Traditionen, Religionen, verschiedene Sprachen und Unterschiede zwischen den Menschen wurden nicht anerkannt. Unter dem Regime lautete der Slogan: »Ein Volk. Eine Regierung.« Alles war zentralistisch und hierarchisch geregelt – und alles war arabisch. Dabei leben in Nordost[Gruppe1] viele ethnische Gruppen: Kurden, Araber, [Gruppe1], Armenier. Die Menschen waren nicht frei und konnten sich nicht politisch engagieren. Auch das Justizsystem diente nur dem Wohle des Regimes, daher mussten wir mit der Revolution 2012 ein komplett neues System aufbauen. Zunächst ging es darum, die Rechte aller ethnischer Gruppen zu berücksichtigen. Zudem mussten wir mit den bisherigen Vorstellungen brechen. Das Regime kontrollierte alles von oben. Wir versuchten, ein Justizsystem aufzubauen, das auf der demokratischen Beteiligung der Menschen beruht. Jede rechtliche Entscheidung und jedes neue Gesetz wollen wir mit der Bevölkerung diskutieren. Wir haben daher kein neues Justizministerium geschaffen, das nur wieder einen neuen Staat bedeutet hätte, sondern folgen den Vorstellungen einer »sozialen Gerechtigkeit«.;0;0;0;0;0;0;0;0;0;0
57;63adf2be377ca92f6407966b;"+++ 12:53 [Gruppe1] Verteidigungsministerium: Russland kann das [Gruppe1] Volk nicht besiegen +++
Das [Gruppe1] Verteidigungsministerium hat nach der Serie russischer Raketenangriffe von heute Morgen eine Erklärung abgegeben und getwittert: ""Russische Terroristen haben sich einen der massivsten Raketenangriffe seit Beginn der umfassenden Invasion für die letzten Tage des Jahres aufgespart. Sie träumen davon, dass die [Gruppe1] das neue Jahr in Dunkelheit und Kälte feiern werden. Aber sie können das [Gruppe1] Volk nicht besiegen.""";0;0;0;0;0;0;0;0;0;0
58;632712a43dd49b919c1b3332;Schell besiegte im Finale der Gewichtsklasse bis 72 Kilogramm die [Gruppe1] Buse Cavusoglu Tosun. 2019 hatte die Athletin vom SC Isaria Unterföhring EM-Silber geholt, zudem wurde die 28-Jährige in ihrer Laufbahn schon zweimal WM-Dritte. Den bis dato letzten EM-Titel für das deutsche Frauen-Team hatte Stefanie Stüber vor 15 Jahren im bulgarischen Sofia geholt.;0;0;0;0;0;0;0;0;0;0
59;6327128b3dd49b919c10a0bb; Der damals 16-Jahre alte [Gruppe1] war Mitte September festgenommen und in Untersuchungshaft genommen worden. Die Polizei war am höchsten jüdischen Feiertag Jom Kippur zu einem Großeinsatz zur Synagoge ausgerückt, um sie zu bewachen. Nach früheren Informationen der Ermittler soll der Verdächtige über den Messenger-Dienst Telegram Kontakt mit einem mutmaßlichen IS-Terroristen gehabt haben. Den Mann mit dem Kampfnamen Abu Harb soll er um Informationen für den Bau einer Bombe gebeten und diese auch erhalten haben.;0;0;0;0;0;0;0;1;0;0
60;632712923dd49b919c13b4c6;Moradi, 2005 aus dem Iran nach Deutschland geflüchtet und wie Kleefeld für seine Courage vom Land Bayern bereits ausgezeichnet, kann den Messerstecher schließlich nach eigener Darstellung überwältigen. Er hält ihn fest, bis die Polizei übernimmt. „Ich kann seinen schwarzen Blick nicht vergessen“, erzählt er kurz vor Prozessbeginn gegen den [Gruppe1].;0;0;0;0;0;0;0;1;0;0
61;632712813dd49b919c0c0843;Erst kürzlich musste Richter Shahan eine Sitzung der Bezirkskommissare nach der Hälfte unterbrechen, um eine Leiche auf seiner Ranch zu identifizieren. Es war ein illegaler [Gruppe1] aus Mexiko. Leichenfunde dieser Art waren vor 2021 eher selten – durchschnittlich ein Fall pro Jahr. Laut Büro des Sheriffs von Kinney County war dies bereits der fünfte Fund in nur sechs Monaten.;0;0;0;0;0;0;0;0;0;0
62;6331bf694029949ba705c127;Die Ankunft der extremen Rechten an der Spitze der drittgrößten Wirtschaftsmacht des Kontinents nach den Wahlen am Sonntag wird das politische Schachbrett Europas umwälzen, wobei verschiedene Szenarien möglich sind. Italien ist ein Land, das bei der Neugestaltung der Gasversorgung eine zentrale Rolle spielen wird, was dem Land ein großes politisches Gewicht verleiht. Es gibt für Meloni jedoch keine Garantie, dass sie sich angesichts der verschiedenen Krisen in der Vergangenheit und des fiebrigen italienischen parlamentarischen Systems politisch durchsetzen kann. Melonis Machtübernahme könnte für die Bourgeoisie auf nationaler und europäischer Ebene einen großen Faktor der Instabilität darstellen, da diese sich eine unberechenbare Regierung ersparen möchte, die unnötige Spannungen verursacht. Darüber hinaus ist die Rechtsunion zwar eine einheitliche Front, aber dieses Bündnis wurde vor dem Hintergrund politischer Spannungen und Meinungsverschiedenheiten, insbesondere zwischen Salvini und Meloni, geschlossen, welche die Regierung schwächen könnten. Mit ihrem rechtspopulistischen Diskurs hat Meloni bei diesen Wahlen den ersten Platz belegt, was sie nun in die Lage versetzt, eine Regierung mit den Rechten zu führen. Es bleibt jedoch abzuwarten, ob sie diesen reaktionären Diskurs in echte Gegenreformen umsetzen kann: Wird sie versuchen, das Recht der italienischen Frauen auf Abtreibung zu beschneiden, die Politik der Ausweisung von [Gruppe1] zu verstärken, und welche Reaktionen wird dies auf der Straße hervorrufen? In einer Situation, die von steigender Inflation, hoher Staatsverschuldung, sozialer Unzufriedenheit und großem Misstrauen gegenüber dem politischen System Italiens geprägt ist, ist es keineswegs sicher, dass Meloni eine eigene Hegemonie erlangen kann, die ihr eine stabile Regierung ermöglichen würde. Die Perspektive, die sich für die italienische Arbeiter:innenklasse und Jugend nach den Wahlen abzeichnet, ist im Angesicht der tiefen Krisen zutiefst reaktionär. In diesem Rahmen kann nur ein entschlossener Kampf der Arbeiter:innenklasse im Bündnis mit allen unterdrückten Sektoren, die direkt von Melonis rassistischer, sexistischer und LGBT-phober Politik bedroht sind, einen anderen Weg eröffnen.;0;0;0;0;0;0;0;0;0;0
63;633aebf09ddc41ba360f01ee;Aiman A. Mazyek wurde 1969 als Sohn eines [Gruppe1] und einer Deutschen in Aachen geboren. Er studierte zunächst in Kairo Arabistik und anschließend in Aachen Philosophie, Ökonomie und Politikwissenschaft. Zusätzlich absolvierte Mazyek Islamstudien bei Wissenschaftlern und Theologen. Seine FDP-Mitgliedschaft ließ er zwischenzeitlich wegen konträrer Positionen seiner Partei – etwa zum Kopftuchverbot – ruhen. Seit 2010 führt Mazyek den Zentralrat der Muslime in Deutschland als Vorsitzender. Mit Rupert Neudeck hat er 2003 die Hilfsorganisation Grünhelme e.V. gegründet.;0;0;0;0;0;0;0;0;0;0
64;6334466847e3abbe5108629a;"Angesichts der Brüsseler Debatte über ein mögliches Aussetzen der ungarischen EU-Ratspräsidentschaft wachsen auch in der Ampelkoalition die Zweifel, ob das Land unter Viktor Orban die [ ... ] Die Union hat ihre Kritik an der bevorstehenden Reform des Staatsbürgerschaftsrechts angesichts des Wahlverhaltens von [Gruppe1] in Deutschland bei der jüngsten Präsidentschaftswahl bekräftigt. [ ... ] Der Antisemitismusbeauftragte Felix Klein hat die Bundesregierung dazu aufgerufen, die Abweisung von Israelis bei der staatlichen kuwaitischen Fluggesellschaft auf deutschem Boden zu unterbinden. ""Es ist [ ... ]";0;0;0;0;0;0;0;0;0;0
65;6360b7362b955b495d01aaac;Kriminalitäts-Kollision: Vergewaltigungs-[Gruppe1] (12) als “Opfer” bei Polizei Als die Mutter das Handy des 18-jährigen Opfers ortete, landete sie auf der Polizeistation am Hauptbahnhof. Dort befand sich eine Gruppe von [Gruppe1] zur Einvernahme bezüglich einer Messerstecherei. Umgehend sollen die Beamten die Taschen der [Gruppe1] durchsucht haben.;0;0;0;0;0;0;0;1;0;0
66;632712ae3dd49b919c1e8501;"
Papst Franziskus 2015 mit dem damaligen kubanischen Präsidenten Raúl Castro 
In seiner Begeisterung für Kuba und Raúl Castro offenbart Papst Franziskus ein seltsam einseitiges Verständnis von Nächstenliebe: Trost für [Gruppe1] und Diktaturopfer spendet er nur dann, wenn diese vom „richtigen“ Lager verfolgt werden. Unmittelbar nach dem Jahrestag der historischen Sozialproteste auf Kuba erteilte Papst Franziskus Raúl Castro die Absolution. Zur Erinnerung: Ex-Präsident Raúl und Bruder Revolutionsführer Fidel Castro entschieden einst gemeinsam, Homosexuelle in Arbeitslagern foltern zu lassen, um sie von ihrer „Krankheit zu heilen“.";0;0;0;0;0;0;0;0;0;0
67;6327128a3dd49b919c104614;Der designierte FDP-Generalsekretär Bijan Djir-Sarai fordert einen Sonderbeauftragten für die Rückführung von [Gruppe1]. Während die Polizei ein solches Amt für überflüssig hält, kommt von der Asyl-Lobby scharfe Kritik an dem Vorstoß. BERLIN. Die Forderung des designierten FDP-Generalsekretärs Bijan Djir-Sarai nach einem Rückführungs-Beauftragten ist auf Kritik gestoßen. „Wir brauchen keinen Abschiebebeauftragten, sondern einen Bleiberechtsbeauftragten. Denn Abschiebungen finden ja längst statt, und sie finden kontinuierlich statt“, sagte der Geschäftsführer der [Gruppe1]enhilfsorganisation Pro Asyl, Günter Burkhardt, dem RedaktionsNetzwerk Deutschland (RND). „Da, wo sie nicht stattfinden, scheitern sie meistens an der elenden Situation in den Herkunftsländern an den Rändern Europas.“;0;0;0;0;0;0;0;0;0;0
68;6327129e3dd49b919c188f40;Ein paar Wochen und einen Kriegsbeginn in Europa später zieht nun die zweite große fränkische Universitätsstadt nach. Würzburg und Erlangen, das ist, was den Hochschulgeist betrifft, eine Konkurrenz auf ziemlich hohen Niveau: Erlangen hat die größere Universität, Würzburg mehr Studierende pro Kopf (weil mehrere Hochschulen). Liberaler und aufgeklärter aber wirkte stets Erlangen. Hier die Machtvollkommenheit katholischer Fürstbischöfe, dort der Einfluss hugenottischer [Gruppe1] - das prägt ein Stadtklima natürlich schon. Jedenfalls hat die Ratio, die praktische Vernunft (manche klagen auch: die Nüchternheit) in Erlangen eine feste Heimstatt, da mag kommen, was wolle. Oder?;0;0;0;0;0;0;0;0;0;0
69;6327128d3dd49b919c1154ed;" Wie die Bundespolizei Leipzig mitteilte, wurde der [Gruppe1] bereits während der Kontrolle in Wurzen aggressiv. 
Ein 29 Jahre alter Mann ist im Regionalexpress von Leipzig nach Dresden ohne Fahrschein erwischt worden. Er wurde aggressiv, goss den Inhalt seiner Getränkedose auf eine Zugbegleiterin und bewarf eine Reisende.";0;0;0;1;0;0;0;1;0;0
70;632712c13dd49b919c2608a4;Die seit November 2021 laufenden Ermittlungen der Staatsanwaltschaft Kassel wegen der banden- und gewerbsmäßigen Einschleusung von Ausländern richten sich vor allem gegen vier [Gruppe1], einen Iraker sowie einen Iraner. Sie sollen abhängig von der Route zwischen 600 und 2000 Euro pro [Gruppe3] erhalten haben. Insgesamt sollen so rund 200 000 Euro zusammengekommen sein.;0;0;0;0;0;0;0;1;0;0
71;6336f784d554c8de5f0c6067;Zwei der nepalesischen Arbeiter, Krishna Shrestha und Jeevan Taramu, die das [Gruppe1] Workers Network ins Leben gerufen und sogar eine geheim agierende Beratungsstelle der nepalesischen Gewerkschaft Gefont in Katar aufgebaut hatten, trauten sich auch beim Tourabschluss im Berliner Nachtclub Crack Bellmer nur verdeckt durch Sonnenbrille und Mund-Nasen-Schutz aufs Podium. Taramu ist offiziell im Urlaub und will seinen Vertrag als Elektriker auf Baustellen in Katar nicht durch sein Engagement gefährden. »Ich gehe auch zurück, weil ich weiter meinen Beitrag für die Einhaltung der Rechte von uns Arbeitern leisten möchte«, betonte er. Auch Shrestha, der in der Verwaltung einer internationalen Modemarke in Katar gearbeitet hatte, schloss gegenüber »nd« eine neue Anstellung in dem Emirat zumindest nicht aus und wollte sich deshalb vor Repressalien schützen. Beide Arbeiter aus Nepal verwendeten deshalb auch Pseudonyme.;0;0;0;0;0;0;0;0;0;0
72;63ad2e00531ea238aa0ad9e0;Der [Gruppe1] Botschafter in Deutschland, Oleksii Makeiev, bekräftigte Forderungen seines Landes nach weiterer Unterstützung im Krieg gegen Russland. „Der Frieden fällt nicht vom Himmel. Er muss erkämpft werden. Und das machen wir [Gruppe1] stellvertretend für alle Europäer“, sagte Makeiev den Zeitungen der Funke Mediengruppe (Donnerstag). Die [Gruppe1] wünschten sich „mehr Mut und Entschlossenheit von unseren Alliierten und Partnern“.;0;0;0;0;0;0;0;0;0;0
73;636224d46fcee9fa170c6ea2;Darüber hinaus stelle der Bund den Ländern für das laufende Jahr 1,5 Milliarden Euro „für ihre Ausgaben im Zusammenhang mit [Gruppe1]“ zur Verfügung. „Für die Kosten im Zusammenhang mit denjenigen, die aus anderen Staaten nach Deutschland kommen, wird der Bund die Länder mit einer allgemeinen [Gruppe1]bezogenen Pauschale in Höhe von 1,25 Milliarden Euro jährlich ab 2023 unterstützen“, heißt es in dem Dokument weiter. Diese Pauschale löse die bisherigen Pauschalen, insbesondere für minderjährige unbegleitete [Gruppe1], ab.;0;0;0;0;0;1;0;0;0;0
74;632712933dd49b919c141675;Curio sagte, dass Faeser Merkels Willkommenskultur unter anderer Farbe fortsetze. Sie sende zuverlässig Pull-Signale ins Ausland, um Menschen nach Deutschland zu locken. Sei es, wenn sie eine „Koalition der Willigen“ schmieden möchte, sei es, wenn sie die Umsiedlung von 25.000 [Gruppe1] nach Deutschland plane, oder sei es, wenn sie die Liste der sicheren Herkunftsstaaten nicht ausweite, um die Erfolgsaussichten von Asylanträgen zu verbessern.;0;0;0;0;0;1;0;0;0;0
75;6327128a3dd49b919c106eae;1762, 28. Juni: In Russland wird Zar Peter III. nach nur einjähriger Herrschaft gestürzt. Der russische Adel hatte ihm insbesondere den Sonderfrieden mit Preußen verübelt, der das Ende des Siebenjährigen Kriegen einläuten sollte. Peter wird am 17. Juli nach vorübergehender Flucht gefangengenommen und ermordet. Drahtzieherin der Palastrevolte ist – nach 17jähriger Ehe – seine Gemahlin Sophie Friederike Auguste (1729–1796) aus dem deutschen Fürstenhaus Anhalt-Zerbst, die nun als Katharina II. – später genannt »die Große« – selbst den Herrscherthron besteigt und 34 Jahre lang unangefochten regiert. 1877, 27. Juni: Mit der Überquerung der Donau leiten die russischen Truppen die Niederlage der [Gruppe1] im Russisch-Osmanischen Krieg ein. Die größtenteils auf bulgarischem...;0;0;0;0;0;0;0;0;0;0
76;6327128b3dd49b919c10d16e;Özil war im Januar 2021 ablösefrei von Premier-League-Klub FC Arsenal nach Istanbul gewechselt. Seither hatte er 37 Pflichtspiele für die [Gruppe1] absolviert, in denen ihm neun Tore und drei Vorlagen gelangen. In der Bundesliga hatte er für den FC Schalke 04 (2005 bis 2008) und Werder Bremen (2008 bis 2010) gespielt. Zudem stand er von 2010 bis 2013 für den spanischen Rekordmeister Real Madrid unter Vertrag.;0;0;0;0;0;0;0;0;0;0
77;632712b33dd49b919c206578;Der 25-Jährige erklärte, er könne sich an nichts erinnern. „Ich war total besoffen, ich war bewusstlos“, gab er zu Protokoll. Er habe mit einem Freund zuvor eine ganze Kiste Bier und Hochprozentiges konsumiert. Das nahm ihm niemand ab, denn für einen „Bewusstlosen“ war der [Gruppe1] auf dem Video erstaunlich lebendig und zeigte keinerlei Ausfallerscheinungen. Der Jüngste erklärte, er habe sich etwas zu essen kaufen wollen.;0;0;0;0;0;0;0;0;0;0
78;632712ad3dd49b919c1e5436;Bundesjustizminister Marco Buschmann (FDP) hat die aus der [Gruppe5] [Gruppe3] aufgerufen, deutschen Ermittlern Hinweise auf Kriegsverbrechen zu geben. „Das können Handyaufnahmen oder Zeugenaussagen sein, die bei der Polizei eingereicht werden können und vom Generalbundesanwalt ausgewertet werden“, sagte Buschmann dem „Kölner Stadt-Anzeiger“. Er rechne damit, dass viel Material eingehen werde. „Kriegsverbrecher dürfen sich nirgendwo sicher fühlen. Erst recht nicht in Deutschland“, fügte Buschmann hinzu. Er verwies auf die Verurteilung eines [Gruppe1] in Deutschland wegen Folter für das Assad-Regime in [Gruppe1]. Dies sei juristische Pionierarbeit gewesen. Auch im Fall des mutmaßlichen Massakers von Butscha, einem Vorort der [Gruppe5] Hauptstadt Kiew, sei eine juristische Aufarbeitung dringend erforderlich. „Wenn sich Beweise sicherstellen und auswerten lassen, sollten wir alles daransetzen, dass die Verantwortlichen zur Rechenschaft gezogen werden“, sagte der Minister der Zeitung.;0;0;0;0;0;0;0;1;0;0
79;638f4c2c895535589900b0bd;Herrmann attestiert der Ampel-Regierung „eine völlige Fehlentwicklung“ und verweist auf die Entscheidung von Bundesinnenministerin Faeser (SPD), pro Monat 1000 [Gruppe1] zusätzlich aufnehmen zu wollen, über die früher für Deutschland tätigen „Ortskräfte“ hinaus. Zugleich erhöhe der Bund „durch eine weitere Steigerung der Sozialleistungen“ die Anreize, nach Deutschland zu kommen, deutlich. Die Folge: „Wir erleben einen massiven Anstieg illegaler Migration.“;0;0;0;0;0;1;0;0;0;0
80;632712903dd49b919c12930e;Ein Fakt, den auch die polnische Partnerkommune Susz des Amtsbereiches Jarmen-Tutow bestätigen kann. Dort seien inzwischen jede Menge [Gruppe1] untergekommen, weiß der Peenestädter Verwaltungschef aus dem Kontakt mit dem dortigen Rathaus. Von daher überlegen die Vorpommern, ob und wie sie ihren Freunden in Polen unter die Arme greifen können.;0;0;0;0;0;0;0;0;0;0
81;632712813dd49b919c0c0e6f;Auf einem Markt der Industriestadt Lysytschansk schildert Olena ihre Sicht der Dinge: „Formell gesehen sind wir [Gruppe1]. Aber der Donbass ist nicht die [Gruppe1].“ Die [Gruppe1] seien „die Fremden hier, nicht die Russen“. Olena ist nicht der richtige Vorname der Frau. Sie will nicht mit ihrem korrekten Namen zitiert werden – denn ihre Meinung könne sie „ins Gefängnis“ bringen, sagt sie.;0;0;0;0;0;0;0;0;0;0
82;637115fcd6b5a8d5b50ce258;Eins scheint allerdings sicher: Im politischen Berlin will man sich keineswegs aus dem wackeligen „Solidaritätsmechanismus“ in Sachen illegale Migration zurückziehen – im Gegenteil. Solange Länder wie Italien die Anlandung von [Gruppe1] zulassen, wird man sich auch an deren Aufnahme beteiligen. Das war schon unter Seehofer mit dem berühmten „Viertele“ (25 Prozent) [Gruppe1] für Deutschland so und hat sich bei den aktuellen Schiffen fortgesetzt.;0;0;0;0;0;0;0;0;0;0
83;6327128b3dd49b919c10e005;Im Nordwesten Pakistans leidet die Bevölkerung massiv unter dieser Entwicklung. An den einst kunstvoll verzierten Wänden einer schiitischen Moschee in der Stadt Peshawar sind noch immer die Spuren eines Selbstmordattentats zu sehen. Mehr als 60 Menschen waren bei dem Angriff vom 4. März ums Leben gekommen. Der IS identifizierte den Attentäter als einen [Gruppe1] aus Kabul.;0;0;0;0;0;0;0;1;0;0
84;638e6acf6fcd0579950b6291;Wichtiger aber sind die Ursachen, die tiefer liegen und mit dem Balkan eigentlich nichts zu tun haben. Daran wird der „Aktionsplan“ nur wenig ändern können. Erste Adresse dieser Diagnose ist Griechenland, das es nicht schafft, die asylrechtlichen Standards der EU für eine geordnete Aufnahme (und Abweisung) von [Gruppe1] einzuhalten oder überhaupt erst aufzubauen.;0;0;0;0;0;0;0;0;0;0
85;6377c996d69a5b8f9d071cdb;Kern: Die Fifa spricht jetzt mehr über Menschenrechte, aber sie beruft sich immer auf das, was die Kataris sagen. Und die Kataris berufen sich auf die paar Stimmen, die gut für sie sind. Die weisen dann darauf hin, dass in Katar die Gesetze verändert worden wären. Das berüchtigte Kafala-System wurde angeblich außer Kraft gesetzt. Das wiederholt dann Fifa-Präsident Gianni Infantino gebetsmühlenartig. Da geht es natürlich um die Frage: Wie wird das kontrolliert? Die ILO, die Internationale Arbeitsorganisation der UN, sagt, Katar habe nun westliche Standards, und zwar auf dem Stand von Australien. Aber es heißt auch, ein kritischer Bericht der ILO sei auf Druck der Kataris aussortiert worden. Die Kataris zahlen der ILO auch Geld. Kann man denen glauben? Oder doch einem ZDF-Team, das mit versteckter Kamera eins dieser Lager der [Gruppe1] filmt, wo acht Leute auf zehn Quadratmetern wohnen?;0;0;0;0;0;0;0;0;0;0
86;6327128b3dd49b919c109d36;"
Ein Jahrzehnt nach Ausbruch des [Gruppe1] Bürgerkriegs spricht ein Gericht in Koblenz ein historisches Urteil. Der [Gruppe1] Anwar R. wurde wegen Verbrechen gegen die Menschlichkeit für schuldig gesprochen. Er soll für die Folter von 4000 Menschen verantwortlich gewesen sein – und bekam dafür eine lebenslange Strafe.";0;0;0;0;0;0;0;1;0;0
87;636a621cb21afc4f980088e6;© dpa/PA Media | Guinness World Records Die [Gruppe1] Rumeysa Gelgi gilt als größte Frau der Welt – für ihren ersten Flug musste die Fluggesellschaft ganz besondere Maßnahmen ergreifen. Die 24-jährige Rumeysa Gelgi misst 215,16 cm und aufgrund ihrer besonderen Größe im Guinness-Buch der Rekorde vermerkt. Vor Kurzem machte sie ihre erste Flugreise und berichtete anschließend auf Instagram über „eine makellose Reise von Anfang bis Ende“. Außerdem bedankte sich die junge Frau umfangreich bei der Fluggesellschaft, dem Personal und weiteren Personen. Gelgi erklärte: „Es gibt so viele Menschen, denen ich danken muss.“ Die Fluggesellschaft hat für die Reise der größten Frau der Welt auch besondere Vorkehrungen machen müssen, wie Insider berichtet.;0;0;0;0;0;0;0;0;0;0
88;6327129f3dd49b919c18d396;"Weiter teilte sie mit, [Gruppe3] [Gruppe1] seien in den letzten Tagen oder Wochen in Erstorientierungskurse angeboten worden, deren Inhalte nicht auf deren Bedürfnisse ausgerichtet seien. ""Dadurch wird Zeit und Energie verschwendet und Lern- und Leistungsmotivation schwindet. Diese Problematik wurde in letzter Zeit vermehrt an mich herangetragen.""";0;0;0;0;0;1;0;0;0;0
89;632712723dd49b919c067b5f;Die Aufnahme einer großen Zahl [Gruppe1] moslemischer [Gruppe3] hat das Gegenteil bewirkt. Mehrere [Gruppe1] [Gruppe3] sind bereits in gewöhnliche häusliche körperliche und sexuelle Vergehen verwickelt worden. Und das sind nur die Neuankömmlinge, nicht die Langzeit[Gruppe3] wie Muhammad Syed in New Mexico. Die Massenzuwanderung von [Gruppe1] nach Amerika bedeutet, dass wir nun kulturelle, geschlechtsspezifische und religiöse Streitigkeiten in einer Bevölkerung regeln müssen, die diese Differenzen in ihrem eigenen Land nicht einmal mit unserer umfangreichen Hilfe über zwei Jahrzehnte hinweg beilegen konnte. Jetzt sind wir mit der noch hoffnungsloseren Aufgabe konfrontiert, [Gruppe1] Streitigkeiten in Amerika zu schlichten.;1;0;0;0;0;0;0;1;0;1
90;632712af3dd49b919c1ef2f2;Nachdem die Bundesanwaltschaft kürzlich lebenslange Haft und die Feststellung der besonderen Schwere der Schuld beantragt hat, was Haftentlassung nach 15 Jahren nahezu ausschließt, fordert die Verteidigung einen Freispruch. Im letzten Wort des Angeklagten sagt der [Gruppe1] Anwar R. am Donnerstag vor dem Oberlandesgericht (OLG) Koblenz, er werde sein für den 13. Januar angekündigte Urteil hinnehmen, „weil ich an das deutsche Gesetz und die deutsche Justiz glaube“. Er sei unschuldig.;0;0;0;0;0;0;0;1;0;0
91;6362b17af19ba7f7010dccaa;Nicht wenige Politikerinnen und Politiker machten in diesen Jahren ihre Aufwartung bei der Familie Genç, gern und oft in Begleitung von Fotografen. Nicht wenige dieser Politikerinnen und Politiker gehören Parteien an, die ungeniert Stimmung gegen [Gruppe4] und [Gruppe4] machten, insbesondere gegen Muslime. Im sechsten Jahr nach den Morden von Solingen startete die CDU Hessen mit ihrem Spitzenkandidaten Roland Koch eine Unterschriftenkampagne – offiziell gegen die Reform des Staatsbürgerschaftsrechts, inoffiziell gegen [Gruppe4] insgesamt. »Wo kann ich hier gegen die [Gruppe1] unterschreiben?«, wurde an den CDU-Ständen gefragt. Das war 1999, wenige Monate später war Roland Koch Ministerpräsident und der NSU hatte den ersten Menschen getötet: Enver Şimşek wurde am 09. September 2000 mit acht Schüssen aus nächster Nähe niedergestreckt. Neun weitere Menschen wurden umgebracht, Angehörige zu lebenslanger Trauer verurteilt, verdächtigt und kriminalisiert von Polizei, Medien und Öffentlichkeit.;0;0;0;0;0;0;0;0;0;0
92;636d759ff57231181c0050a2;"Grotian ist am Mittwoch ebenfalls als Zeuge vor den Ausschuss geladen, weil sich die Aussagen aber in die Länge ziehen, wird seine Anhörung verschoben. Am Rande der Sitzung fordert er im Gespräch mit Reportern, Lehren aus dem Chaos von damals zu ziehen. Der Untersuchungsausschuss „muss auf jeden Fall deutlich machen, was in dem Ortskräfteverfahren nicht funktioniert hat, damit wir in der Zukunft daraus lernen können“, sagt Grotian. Mit Blick auf den Bundeswehreinsatz in Mali fügt er hinzu: „Wenn ich höre, was in Mali geplant ist für Ortskräfte, falls es da irgendwelche Probleme gibt, dann sehe ich da keinerlei Verbesserung.“ Die Frage, ob Deutschland die Ortskräfte in [Gruppe1] im Stich gelassen habe, beantwortet er mit „Ja“. Chaos am Flughafen Kabul im August 2021. [Gruppe1] und [Gruppe1], die vor den Taliban fliehen wollten, rannten auf das Flugfeld, um in Sicherheit gebracht zu werden. 
„Kein Kontakt“ mehr zu Ortskräften";0;0;0;0;0;0;0;0;0;0
93;6327128b3dd49b919c10c9e4;Die [Gruppe1] kritisieren aber, dass die vermeintlich sicheren Korridore oft von russischer Seite beschossen würden. Russische Truppen hätten sich zuletzt auf den Artilleriebeschuss von Städten wie Charkiw oder Mariupol verlegt und dort große Zerstörungen angerichtet. Russland seinerseits streitet ab, zivile Objekte wie Wohnhäuser zu beschießen.;0;0;0;0;0;0;0;0;0;0
94;632712a93dd49b919c1d06ab;"Nach dem Abzug der NATO aus dem Land hatte die Bundesregierung ein Notfallprogramm eingerichtet für Tausende frühere Ortskräfte deutscher Institutionen, politische Aktivisten und Künstler. Im Juli gelangten so laut ""Spiegel"" 1044 [Gruppe1] und [Gruppe1] nach Deutschland. Ursprünglich allerdings sollten demnach von Anfang Juli bis Mitte September 7700 [Gruppe1] die Ausreise ermöglicht werden - ein immer unrealistischer werdendes Ziel.";0;0;0;0;0;0;0;0;0;0
95;6327127e3dd49b919c0ad8a7;Schulze: Nein. Deutschland darf die Menschen in [Gruppe1] nicht im Stich lassen. Und das tun wir auch nicht. Die humanitäre Lage ist wirklich bedrückend. Am Hindukusch herrscht eine der größten humanitären Krisen der Welt. Es fehlt an allem: Nahrung, Wasser, Medizin. [Gruppe1] befindet sich im freien Fall. Es ist völlig klar, dass wir die Taliban-Herrschaft ablehnen. Aber Deutschland ist weiter eines der wichtigsten Geberländer für die Menschen in [Gruppe1]. Erst im Herbst hat die Bundesregierung ein Hilfspaket von mehr als 600 Millionen Euro geschnürt. Das Geld, mit dem die UN-Hilfsorganisationen arbeiten, reicht allerdings nicht, um die Grundversorgung der notleidenden Menschen im Land in diesem Jahr sicherstellen zu können. Die Menschen in [Gruppe1] brauchen längerfristige Unterstützung. Ich werde mich dafür einsetzen, dass die internationalen Hilfen für [Gruppe1] weitergehen. Das könnte Sie interessieren: [Gruppe1] half Bundeswehr-Soldat – jetzt sehen sie sich wieder Sollte die Bundesregierung mit den Taliban zusammenarbeiten?;0;0;0;0;0;1;0;0;0;0
