,Unnamed: 0,_id,text,label
602,603,6327128c3dd49b919c10e640,"Bis Ende September könnte das Schwurgericht in dem sogenannten Sicherungsverfahren verhandeln. Der [Zielgruppe], der 2015 erstmals in Deutschland registriert wurde und seither mehrmals wegen psychischer Probleme aufgefallen war, soll nach dem Willen der Generalstaatsanwaltschaft in einer Psychiatrie unterkommen - womöglich lebenslang. Er war zwei Gutachtern zufolge bei der Tat wohl schuldunfähig und könnte für die Allgemeinheit dauerhaft gefährlich sein.",1.0
604,605,632712943dd49b919c145563,"Nach dem Konflikt um [Zielgruppe] an der EU-Außengrenze zu Belarus will Polen seine Grenze zur russischen Exklave Kaliningrad mit Kameras ausstatten. Ende Januar hatte Polen an der belarussischen Grenze mit dem Bau einer dauerhaften Befestigung begonnen. Symbolbild: 16. Februar 2022, in Tolcze im Osten Polens wird die dauerhafte Befestigung weiter ausgebaut.",0.0
605,606,632712813dd49b919c0bec71,"Schließlich war es eine besondere Freude uns vor Ort davon über­zeugen zu können, dass die damals kom­plett zer­störte Zahn­arzt­praxis seit geraumer Zeit wieder voll funk­ti­ons­tüchtig ist, so dass den Pati­enten der weite Weg nach Damaskus erspart bleibt. Es war mehr als beein­dru­ckend, wie der Zahnarzt deutlich zum Aus­druck brachte, dass es für ihn als [Zielgruppe] niemals infrage gekommen sei sein Land zu ver­lassen, da er sich darüber im Klaren wäre, dass seine Lands­leute mehr denn je seine ärzt­liche Hilfe benö­tigen würden. Den Abzug junger Aka­de­miker nach Europa betrachtete er als eine moderne Form der Kolo­ni­sation …. ! Dies erin­nerte an die Worte des Patri­archen (in der grie­chisch-ortho­doxen Chris­tenheit analog der Stellung des Papstes in Rom), als er an Europa gerichtet sagte: „Gebt uns unsere jungen Männer wieder!“.",0.0
606,607,6327127f3dd49b919c0b26c4,"Martin Wilhelm (57) soll nach BILD-Informationen neuer Polizeipräsident des Präsidiums Schwaben Nord in Augsburg werden. Er folgt auf Michael Schwald, der neuer Landespolizeipräsident wird und sich knapp gegen den Münchner Polizeipräsidenten Thomas Hampel (55) durchgesetzt hat. Der gebürtige Schweinfurter Wilhelm ist aktuell Vizepräsident in Unterfranken. Er leitete u. a. den Großeinsatz, bei dem ein [Zielgruppe] Ende Juni 2021 drei Frauen in Würzburg ermordet hatte. Brisant: Wilhelm war im Sommer 2020 als Inspekteur der Bayerischen Polizei im Innenministerium vorgesehen. Er sagte erst zu, bat dann nach einem Gespräch mit Innenstaatssekretär Gerhard Eck (62, CSU) um mehr Bedenkzeit. Beide stammen aus Schweinfurt (Unterfranken).",1.0
607,608,6327129d3dd49b919c181655,"Die Landesregierung sollte sich bereit erklären, jährlich 500 Menschen mehr aufzunehmen, als nach dem Königsteiner Schlüssel zur Verteilung auf die Bundesländer vorgesehen sei, forderten die Unterzeichner. Das Land sollte zusätzlich auch ein festes Kontingent von jährlich 500 Plätzen für das sogenannte Resettlement von besonders schutzbedürftigen Menschen einrichten. Rheinland-Pfalz sollte sich zu einem ""sicheren Hafen für verfolgte und [Gruppe3] Menschen"" erklären. Die rheinland-pfälzische Integrationsministerin Katharina Binz (Grüne) hatte zur Forderung der Kirchen und anderer gesellschaftlicher Gruppen nach einem Landesaufnahmeprogramm zuletzt erklärt, dass dies geprüft werde. Außerdem setzte sie sich für eine Lösung ein, um [Zielgruppe] und [Zielgruppe] mit einer sogenannten Duldung eine dauerhafte Bleibeperspektive zu ermöglichen. © dpa-infocom, dpa:220210-99-64210/2",0.0
608,609,632712913dd49b919c134d54,"Zwar gibt eine knappe Mehrheit (59%) an, besorgt darüber zu sein, dass Deutschland bald sehr viele [Zielgruppe] aus der [Gruppe3] aufnehmen müsse, verglichen mit den Befürchtungen hinsichtlich der wirtschaftlichen und finanziellen Folgen des Krieges scheinen diese Sorgen allerdings zurzeit eher nachrangig zu sein. Für jeden vierten Bundesbürger (26%) spielt die Migrationsfrage momentan eine eher kleine Rolle. Etwa jeder Siebte (15%) sorgt sich überhaupt nicht wegen der zu erwartenden hohen [Zielgruppe]zahlen. ",0.0
609,610,6341ad8350f867a83900c2fb,Nfisfsf Ivoefsu Nfotdifo tjoe efn Bvgsvg eft bghibojtdifo Wfsfjot ‟npwf” hfgpmhu- bvg efo W÷mlfsnpse hfhfo ejf Ib{bsb- fjof Njoefsifju jo Bghibojtubo- bvgnfsltbn {v nbdifo voe ebhfhfo {v qspuftujfsfo/ Voe hmfjditbn jo Fsjoofsvoh {v svgfo- ebtt nju efs Nbdiuýcfsobinf evsdi ejf Ubmjcbo ejf Sfdiuf wpo Gsbvfo voe Nåedifo flmbubou fjohftdisåolu voe wfsmfu{u xfsefo/ Forderung nach Aufnahme für von Mord bedrohte [Zielgruppe] Vonjuufmcbsfs Bombtt jtu efs Botdimbh bvg ebt ‟Lbk.Cjmevoht{fousvn” jo Lbcvm Foef Tfqufncfs- cfj efn 64 Ib{bsb.Nåedifo voe .Kvohfo tubscfo voe wjfmf xfjufsf wfsmfu{u xvsefo/,0.0
611,612,632712ab3dd49b919c1d940f,"Die Lebanese Forces erleben nach dem Krieg die schwierigste Phase ihrer Geschichte. Von vielen werden sie für ihre Verbrechen im Bürgerkrieg gehasst. Auch auf politischer Ebene versuchen führende pro[Zielgruppe]sche Kräfte, die Partei loszuwerden. Manche ihrer Mitglieder werden ohne Prozess ins Gefängnis geworfen oder direkt ermordet. Als Einziger von allen ehemaligen Kriegsherren wandert Samir Gea­gea, seit Ende der 1980er Jahre Anführer der Lebanese Forces, 1994 ins Gefängnis. Elf Jahre harrt er in einer, wie es heißt, fensterlosen Zelle aus, 2005 kommt er frei. Für seine Un­ter­stüt­ze­r:in­nen rückt ihn das in die Nähe von Gott. Es macht aus ihm einen Märtyrer, den Einzigen, der sich nie den [Zielgruppe] unterwarf, die den Libanon noch bis 2005 besetzten. Ehrfürchtig nennen sie ihn „Dr. Geagea“, weil er sechs Semester Medizin studierte, bevor der Krieg begann.",0.0
612,613,6327129e3dd49b919c1861d5,"Um den [Zielgruppe] in Deutschland und den anderen EU-Ländern möglichst unbürokratisch Schutz zu bieten, hatte die Europäische Union am Freitag erstmals eine Richtlinie für den Fall eines ""massenhaften Zustroms"" von Vertriebenen in Kraft gesetzt. Der Schutz für die Menschen aus der [Zielgruppe] gilt demnach zunächst für ein Jahr, kann aber um insgesamt zwei weitere Jahre verlängert werden. Ein langwieriges Asylverfahren ist nicht nötig. Die Schutzsuchenden haben unmittelbar das Recht auf Sozialleistungen, Bildung, Unterkunft sowie auf eine Arbeitserlaubnis.",0.0
613,614,632712b33dd49b919c20a259,"Jolie, sechsfache Mutter und langjährige Botschafterin des UN-Hochkommissariats für [Zielgruppe] (UNHCR), setzt sich seit Jahren für humanitäre Anliegen ein. Erneut rief die Schauspielerin zum Frieden in dem Land auf: „Nach sieben Jahren Krieg benötigen auch die Menschen im Jemen Schutz, Hilfe, und vor allen Dingen Frieden“, hieß es auf einer Texttafel in ihrem Post. Seit Jahren wird der Jemen von einem bewaffneten Konflikt zerrissen. Saudi-Arabien kämpft seit 2015 mit den Vereinigten Arabischen Emiraten (VAE) auf der Seite der international anerkannten Regierung gegen die aufständischen Huthis. Diese hatten 2014 weite Teile des Jemen überrannt, darunter die Hauptstadt Sanaa. dpa
",0.0
614,615,637e45cb19c4ebaba30e0ffa,"2019 hatte die [Zielgruppe] vom geistlichen Oberhaupt der orthodoxen Christen weltweit die Erlaubnis erhalten, eine von Moskau unabhängige Kirche zu gründen. Dadurch wurden die jahrhundertealten religiösen Bindungen zwischen den beiden Ländern weitgehend beendet.
Einer Umfrage aus dem Jahr 2020 zufolge gehören 34 Prozent der [Zielgruppe] Bevölkerung der Orthodoxen Kirche der [Zielgruppe] - also der Hauptkirche - an. 14 Prozent sind Mitglieder der [Zielgruppe]-Orthodoxen Kirche Moskauer Patriarchats. Energieversorger: [Zielgruppe] müssen mit Stromausfällen bis Ende März rechnen  Die [Zielgruppe] müssen sich laut einem großen Energieversorger wegen der beschädigten Infrastruktur noch lange auf Stromausfälle einstellen. ""Ich möchte, dass jeder versteht: Die [Zielgruppe] werden höchstwahrscheinlich bis mindestens Ende März mit Stromausfällen leben müssen"", schreibt Sergei Kowalenko, Chef des großen privaten Energieversorgers Yasno in Kiew, auf seiner Facebook-Seite. Die Techniker versuchten ihr Möglichstes, die Schäden am Netz zu reparieren, bevor es noch winterlicher werde.",0.0
616,617,63a4d490adbc10e7bd0dafc3,"Gleichzeitig wird eine Reihe von prägnanten Begriffen durch langatmige Bezeichnungen ausgetauscht. So wird beispielsweise „[Zielgruppe]“ durch die Alternative „Person, die eingewandert ist“, „Gefangener“ durch „Person, die inhaftiert ist/war“ und „Obdachloser“ durch „Person ohne Wohnung“ ersetzt. Die Schüler werden auch davon abgehalten, zu erwähnen, dass sie ihre Fächer „beherrschen“ wollen, da es im Leitfaden heißt, dass „historisch gesehen, Herrscher Menschen versklavten“.",0.0
617,618,632712733dd49b919c06d52a,"Nach UN-Angaben sind bereits mehr als zwölf Millionen [Zielgruppe] vor dem Krieg aus ihren Heimatorten geflohen, ungefähr die Hälfte halten sich woanders im Land auf, der Rest ist in andere europäische Länder gezogen. Aber die Geburtsklinik aus Pokrowsk zu verlegen, ist keine Option. „Wenn das Hospital anderswo angesiedelt würde, müssten die Patienten weiter hier bleiben“, sagt Chefarzt Iwan Zyganok, der auch dann weiter gearbeitet hat, als die Stadt von den Russen unter Beschuss genommen wurde. „Babys auf die Welt zu bringen ist nichts, das gestoppt oder verschoben werden könnte“, sagt er.",0.0
618,619,6327128b3dd49b919c10acb9,"Nach der Vertreibung der Taliban von der Macht 2001 nahm die als Nationales Direktorat für Sicherheit bekannte – und von den USA unterstützte – Geheimdienstbehörde Tausende [Zielgruppe] in Gewahrsam, unter dem Vorwurf, Taliban zu sein. Menschenrechtsgruppen zufolge verschwanden Hunderte in Geheimgefängnissen. Die Taliban haben jetzt ihr eigenes Geheimdienst-Generaldirektorat gebildet.",0.0
619,620,632712a63dd49b919c1bdbd7,"
Mehr zum Thema Polizeimeldungen: Mann greift Ehefrau mit Messer an und stirbt selbst
Weil Zeuge kindliche Stimme hörte: Polizei rettet [Zielgruppe] und Jungen (5) von Lkw-Ladefläche
Stachelschweine aus Tierpark entführt: Brain ist wieder da!",0.0
621,622,632712c33dd49b919c26aaaa,"Die jüngste Attacke am Wall ereignete sich am Donnerstagabend. Ein Libyer (28) und ein [Zielgruppe] (20) gerieten in Streit. Dabei zückte der Ältere offenbar ein Messer, verletzte seinen Kontrahenten schwer und flüchtete.",0.0
622,623,6327129d3dd49b919c17c5d4,"Carte blanche also für ihn? Oder könnte ihm doch eines Tages die internationale Justiz gefährlich werden? Mit deutscher Hilfe gibt es zumindest den Versuch. ""Folter, Gewalt und Unterdrückung, Menschenrechtsverstöße der schwersten Sorte dürfen nicht ohne Konsequenzen bleiben"", sagte vor knapp einem Jahr der damalige Bundesaußenminister Heiko Maas der SZ. Deshalb unterstützt Deutschland zusammen mit fast 20 weiteren Staaten die neue, von Menschenrechtsorganisationen geführte International Accountability Platform for Belarus. Zeugenaussagen, Foltervorwürfe und andere Menschenrechtsverletzungen können dort dokumentiert werden. Allein das kann Opfern politischer Willkür schon helfen. Aber führen solche Dokumente eines Tages auch zu Prozessen wie im Fall des [Zielgruppe] Anwar R.?",0.0
623,624,6351557f94192b69e005aa07,"Abonniere jetzt:
>> Die starke Stimme für deutsche Interessen << Ungarns Regierungschef erklärte wörtlich: „Im Osten donnern die Kanonen, und aus dem Westen strömen unzählige Waffen an die Front. Als wäre das nicht genug, wird Europa an unseren südlichen Grenzen von Hunderttausenden illegaler [Zielgruppe] belagert, die in bewaffneten Gruppen durch die Lande ziehen.“ (mü) Fordern Sie hier ein kostenloses Leseexemplar des Deutschen Nachrichtenmagazins ZUERST! an oder abonnieren Sie hier noch heute die Stimme für deutsche Interessen!",1.0
624,625,6327128f3dd49b919c121499,"So fehlt schon jetzt an vielen Kindertagesstätten und Schulen entsprechendes Personal. Die Integrationsbeauftragte kündigte zudem Unterstützung für russische Oppositionelle an. ""Die vielen mutigen Menschen in Russland, die sich oft seit Jahren unter großen Gefahren für Demokratie und Rechtsstaatlichkeit einsetzen, können auf unsere Unterstützung zählen"", sagte sie. Zur Frage nach humanitären Visa sagte sie: ""Wir eröffnen ihnen Möglichkeiten, bei uns erst einmal anzukommen. Alles Weitere prüfen wir."" Zur Verteilung der [Zielgruppe] sagte Alabali-Radovan, dass der Königsteiner Schlüssel nicht das alleinige Instrument sein sollte. ""Eine solidarische Verteilung ist wichtig. Andererseits sollten wir bei bestimmten Gruppen - wie zum Beispiel Menschen mit Behinderung - genau hinschauen, wohin sie verteilt werden, damit sie die Strukturen vorfinden, die sie brauchen"", sagte Alabali-Radovan.",0.0
626,627,632712943dd49b919c147421,"
Die russische Hyperschallrakete „Kinschal“ ist besonders gefürchtet, weil sie kaum abzufangen ist. Nun melden Putins Truppen erneut ihren Einsatz in der [Zielgruppe]. Im Gebiet Donezk soll damit ein unterirdischer Kommandoposten der [Zielgruppe] zerstört worden sein.",0.0
627,628,632712a13dd49b919c19ab0c,"Volz bezog sich dabei auch auf den Tattag, den 25. Juni 2021. Die Wahrscheinlichkeit, dass der [Zielgruppe] ohne Behandlung in einer Psychiatrie weitere ""hochaggressive Taten"" begehen könnte, sei ""ausgesprochen hoch"". Dass der Beschuldigte simuliere, halte er für ausgeschlossen. Der Mann um die 30, dessen genaues Alter den Behörden nicht bekannt ist, hatte vergangenen Sommer in Würzburg drei ihm unbekannte Frauen mit einem Messer getötet. Zudem verletzte er vier weitere Frauen schwer. Ein damals elf Jahre altes Mädchen und ein 16-Jähriger erlitten ebenfalls schwere Verletzungen. Hinzu kamen drei Leichtverletzte.",1.0
629,630,6352c31811d55fc0870951d8,"Paranoid schizophren Die Messerattacke hatte das Land damals schwer aufgewühlt - zumal ein [Zielgruppe] im Juni 2021 in der Würzburger Innenstadt drei Frauen mit einem Messer getötet hatte. Dieser Täter war einem Gutachten zufolge paranoid schizophren, das Landgericht Würzburg verurteilte ihn deshalb zur Unterbringung in der Psychiatrie. Für den Prozess in München hat das Oberlandesgericht zunächst 24 Verhandlungstage bis zum 23. Dezember 2022 angesetzt.",1.0
630,631,6327128f3dd49b919c124647,"Sorgen gibt es in der Polizei zur künftigen Ausrichtung der Stabsstelle Kommunikation. Diese sei eigentlich ein »effizientes Instrument, um den Bürgerkontakt zu pflegen«, sagt Schmortte und warnt davor, es zum »verlängerten politischen Arm des Ministers« werden zu lassen. Diese Befürchtungen werden genährt durch bisherige Aktivitäten des neuen Chefs in den sozialen Medien. Als die damals noch oppositionellen Grünen 2019 wegen des neuen sächsischen Polizeigesetzes gemeinsam mit der Linken vor das Verfassungsgericht zogen, warf Oest ihnen vor, sich »auf Kosten unserer Sicherheit« zu profilieren, und forderte, sie sollten ihr »Demokratieverständnis überdenken«. Der Linksabgeordneten Jule Nagel warf er im Streit um einen Polizeieinsatz im Leipziger Stadtteil Connewitz vor, sie legitimiere »skrupellose Straftaten von Linksextremisten gegen unsere Polizei«. Und »Sea Watch«-Kapitänin Carola Rackete, die [Zielgruppe] im Mittelmeer rettete, diskreditierte er als »selbsternannten Edelmenschen«.",0.0
631,632,632712b03dd49b919c1f60c4,"Die Russen haben nicht mit der Widerstandsfähigkeit und Geschicklichkeit der [Zielgruppe] gerechnet, so ein US-Beamter. Die Truppen seien „frustriert und verwirrt“. Ein Mikoyan MiG-31 Abfangjäger der russischen Luftwaffe fliegt bei einer russischen Militärparade mit einer ballistischen Luft-Boden-Rakete „Kinschal“ durch die Luft.AP/Pavel Golovkin",0.0
633,634,632712813dd49b919c0c2772,"Hier sieht IRI aber weniger Hamsterkäufe als Ursache, sondern vor allem Spenden für [Zielgruppe] aus der [Gruppe3]. „Je nach zukünftiger Spendenbereitschaft erwarten wir auch in den kommenden Wochen höhere Volumina“, heißt es in der Untersuchung. (dts/red)",0.0
634,635,632712a03dd49b919c194d00,"Bielefeld (dpa) - Im Fall eines mit einer Axt getöteten 39-Jährigen in Kalletal im Kreis Lippe sucht die Polizei weiter nach dem Tatverdächtigen. Hinweise auf den [Zielgruppe] hatten die Ermittler am Dienstag zu einem Mann geführt, der eine ähnliche Statur wie der Gesuchte hatte, teilten Polizei und Staatsanwaltschaft am Mittwoch mit. Bei der Kontrolle stellte sich demnach heraus, dass es sich nicht um den 36-Jährigen handelte, der seit Samstag vermutlich zu Fuß auf der Flucht ist.",1.0
635,636,6327128b3dd49b919c10797a,"»Es sieht so aus, als ob die wichtigste Lieferkette für die Bewaffnung des ›Islamischen Staats‹ (IS) in der [Gruppe6] angesiedelt ist.« Alpay Antmen, Abgeordneter der oppositionellen Republikanischen Volkspartei (CHP) aus dem Wahlkreis Mersin, sprach am 4. Februar im [Gruppe6] Parlament in einer Anfrage an Innenminister Süleyman Soylu damit eine Vermutung aus, die manche Beobachter bereits seit Jahren hegen. Doch nun scheint ein Regierungsdokument diese Annahmen zu bestätigen. Aber der Reihe nach: Die Abteilung für Finanzkriminalität (Masak) im [Gruppe6] Finanzministerium erstellt akribisch Berichte über das Einfrieren der Vermögenswerte von Personen, die nach offizieller [Gruppe6] Lesart in terroristische Aktivitäten verwickelt sind. Dazu zählen in erster Linie unliebsame Oppositionelle, wie der im Exil lebende Journalist Can Dündar, der bereits 2015 als Chefredakteur der Tageszeitung Cumhuriyet geheime Infor­mationen über als Hilfsgüter getarnte Waffenlieferungen nach [Zielgruppe] veröffentlicht hatte. Dündars Informationen wurden nie dementiert, der Journalist wurde aber wegen Landesverrats angeklagt, sein Privatvermögen eingefroren. Regierungsnahe [Gruppe6] Medien thematisierten Dündars Schicksal ausführlich und hämisch. Dem Geheimbericht zufolge sollen IS-Mitglieder mit Hilfe von in der [Gruppe6] ansässigen Unternehmen Aus­rüstung und Teile zur Her­stellung von Drohnen und Sprengkörpern gekauft haben. Nun wurde der [Gruppe6] opposi­tionellen Tageszeitung Bir Gün ein geheimer Bericht vom März 2021 zugespielt, in dem Masak auf 279 Seiten in­ter­nati­onale Seilschaften im Waffenhandel dokumentiert. Pikant für die [Gruppe6]: Es handelt sich um Personen, die über [Gruppe6] Firmen Waffen an den IS geliefert haben sollen. Dem Dokument zufolge sollen IS-Mitglieder mit Hilfe von in der [Gruppe6] ansässigen Unternehmen Ausrüstung und Teile zur Herstellung von Drohnen und Sprengkörpern gekauft haben; für den Geldtransfer nutzten die Jihadisten Wechselstuben, Postämter und Banken. Der Bericht weist auf die Unternehmen hin, die angeblich an diesem Geschäft beteiligt waren: Altun Inci, Mavi Yelken und Elfarah, die in der Küstenprovinz Mersin ansässig sind und sich seit ihrer Gründung in den Jahren 2014 beziehungsweise 2016 dem Handel mit Bau- und Industriematerialien widmen. Hinter diesen Unternehmen steht der in Aleppo geborene Ibrahim Hag Gneid, der sie zusammen mit zwei [Zielgruppe] Geschäftspartnern betrieben haben soll. Alle drei erhielten 2017 die [Gruppe6] Staatsbürgerschaft, ein Pri­vileg, das den meisten der über 3,6 Millionen in der [Gruppe6] lebenden [Zielgruppe] und [Zielgruppe], der Großteil davon [Gruppe3], nicht gewährt wird. Als tür­kischer Staatsbürger ist man geschäftsfähig und benötigt keine Garantien wie [Gruppe6] Bürgen oder Partner für Transaktionen, wie es für Ausländer erforderlich ist. Der Bericht umfasst die weiten Verzweigungen des Netzwerks, zu dem neben dem Trio um Gneid zwei [Gruppe6] gehören sollen, die dafür sorgten, dass die Firma Mavi Yelken (Blaues Segel) Mitglied in der staatlich anerkannten [Gruppe6] Vereinigung der Exporteure der Mittelmeerregion werden konnte. Die Firmen sollen einem internationalen Netz von Jihadisten gedient haben, die ihre Geschäfte als Lieferungen von Bautechnologie getarnt und die Transporte über den Hafen von Mersin ab­gewickelt haben sollen. Abu Naeema al-Turkistani, ein chinesischer Staatsbürger uigurischer Herkunft, soll bereits 2015 Materialien für die Herstellung von Waffen im Wert von etwa 85 000 US-Dollar bei einem in China ansässigen Unternehmen bestellt haben. Turkistani und seine Frau Minawaer Maitituersun werden außerdem beschuldigt, einer IS-Einheit anzugehören, die für die Herstellung chemischer Waffen verantwortlich ist. Die Unternehmen sollen in der Vergangenheit auch von Sajid Farooq Babar, einem als Abu Muaz Pakistani bekannten pakistanischen Staatsangehörigen, zur Lieferung großer Mengen Material an die Terrororganisation genutzt worden sein. Babar wurde 2017 zusammen mit zwei weiteren IS-Drohnenexperten bei einem US-Luftangriff in [Zielgruppe] getötet. Nun könnte die Existenz des Masak-Berichts darauf hindeuten, dass die [Gruppe6] Behörden versuchten, diese Geschäfte zu unterbinden. Doch der Abgeordnete Antmen bezweifelt das. »Diese dunklen Geschäftsbeziehungen reichen bis zu einer in China eingerichteten E-Commerce-Plattform. Was für Konsequenzen ziehen Sie daraus?« fragte er den Innenminister. 2019 wurde Gneid zwar als Hauptverdächtiger für Waffenlieferungen an den IS auf Betreiben der [Gruppe6] Staatsanwaltschaft festgenommen, konnte anschließend aber auf wundersame Weise aus der Untersuchungshaft entfliehen. Antmens Recherchen ergaben, dass die ­involvierten Firmen trotz dieser drei Jahre alten Erkenntnisse weiterhin ­aktiv seien und Gneid immer noch in zwei der Unternehmen als Geschäftsführer fungiere, gegen andere Partner werde nicht einmal ermittelt. Er forderte den Innenminister auf, die Menge an geliefertem Waffenmaterial, dessen Standorte und die Lieferwege publik zu machen. Eine Antwort auf Antmens Anfrage steht noch aus, doch viele weitere Fragen sollten folgen. Das Auftauchen des Berichts kurz nach der Militäroperation von US-Streitkräften gegen den IS in Nord[Zielgruppe] am 3. Februar, bei der der IS-Anführer Abu Ibrahim al-Qurashi ums Leben kam, deuten darauf hin, dass innerhalb des [Gruppe6] Staatsapparats die Opposition aktiv nach Beweisen sucht, um intern längst Bekanntes an die Öffentlichkeit zu bringen. Auch die Tatsache, dass sowohl der frühere IS-Anführer Abu Bakr al-Baghdadi 2019 als auch dessen Nachfolger al-Qurashi in der Provinz Idlib ums Leben kamen, nahe der [Gruppe6] Grenze, sollten international zu denken geben. Die Schlupfwinkel der beiden getöteten IS-Führer hätten sich unweit von [Gruppe6] Kontrollposten befunden, berichtete CBS News am 11. Februar. Idlib steht unter [Gruppe6] Kontrolle. Der Direktor des [Zielgruppe]-Programms des in Washington angesiedelten Middle East Institute, Charles Lister, sagte »dass die [Gruppe6] sich entweder der Inkompetenz schuldig gemacht oder einen IS-Anführer versteckt hat«. Die [Gruppe6] gehört zwar zur Internationalen Allianz gegen den »Islamischen Staat«, doch ihr eigentlicher regionaler Gegner war und ist die kurdische PKK. In [Zielgruppe] sind die Demokratischen Kräfte [Zielgruppe] (SDF), ein Verbund arabischer, christlicher und kurdischer Milizen, Verbündete des Westens im Kampf gegen den IS. Dominiert werden die SDF aber von den YPG, einem Ableger der PKK in [Zielgruppe]. Die SDF beschuldigen die [Gruppe6], von Idlib aus Aktionen gegen Gefangenenlager, in denen IS-­Angehörige interniert sind, zu steuern, um diese zu befreien. Die [Gruppe6] dementiert dies und wirft den kurdischen Truppen der SDF dort Menschenrechtsverletzungen an Gefangenen und Teilen der Zivilbevölkerung vor. Militärisch hat die Anti-IS-Koalition die Terrormiliz im März 2019 von ihrem vorherigen Territorium in [Zielgruppe] vertrieben, doch Wladimir Woronkow, Untersekretär des UN-Büros für Terrorismusbekämpfung, wies bereits 2020 darauf hin, dass die Bedrohung durch den IS sowohl in [Zielgruppe] als auch im Irak immer noch sehr hoch sei. 6 000 bis 10 000 Kämpfer verübten weiterhin Überfälle und Bombenanschläge. Die Frage, wer sie bewaffnet, sollte eine hohe Priorität haben. Es ist derzeit unklar, ob die starken Hinweise und Indizien, die von of­fiziellen [Gruppe6]enStellen zu stammen scheinen, internationale Konsequenzen haben.",0.0
636,637,632712823dd49b919c0cd478,"Für Kuntz und die [Zielgruppe] war Portugal um Superstar Cristiano Ronaldo eine Nummer zu groß. Otavio (15.), Diogo Jota (42.) und Matheus Nunes (90.+4) trafen für die Gastgeber. Für Deutschlands früheren U21-Coach Kuntz war es im fünften Spiel die erste Niederlage mit den [Zielgruppe], deren Traum von der ersten WM-Teilnahme seit 2002 platzte. Altstar Burak Yilmaz (65.) verkürzte noch - verschoss dann aber in der 85. Minute einen Foulelfmeter.",0.0
637,638,6327128f3dd49b919c124696,"Der [Zielgruppe] Präsident Baschar Al-Assad hat zwar kein Problem damit, dass einige seiner Staatsbürger bei einem Angriffskrieg in Europa mitmachen wollen. Schließlich bezeichnete er den Überfall Russlands auf die [Gruppe5] als »eine Korrektur der Geschichte und eine Wiederherstellung des Gleichgewichts in der globalen Ordnung nach dem Fall der Sowjetunion«, wie es in einer Erklärung hieß. Aber offen Werbung zu machen und [Zielgruppe] zum Kriegsdienst in der russischen Armee aufzufordern, das will Al-Assad dann doch nicht.",0.0
638,639,6327128c3dd49b919c10e6f1,"Mit diesem Wunsch sind Miron und seine Mutter nicht allein: 170 schulpflichtige Kinder leben derzeit in der Unterkunft. Und sie alle eint ein Problem: Es fehlt ihnen das Geld, um die nötige Erstausstattung zum Schulstart zu kaufen. Ein Schulranzen, Bücher, Hefte, Stifte, eine Brotdose und so vieles mehr kostet etwa 330 Euro pro Kind. Zu viel für die [Zielgruppe], die ohne Habseligkeiten die Flucht ergriffen.",0.0
639,640,6327128a3dd49b919c103706,"Genau dieser Deal steht nun auf der Kippe. In der [Gruppe6] herrscht eine „stark angespannte Wirtschaftslage“, wie die Bundespolizei im als „VS – Nur für den Dienstgebrauch“ deklarierten Dokument feststellt. Hohe Arbeitslosigkeit, zweistellige Inflationsraten von 70 Prozent und der Wechselkursverfall verändern die Stimmung im Land. Die einheimischen [Gruppe6] bringen immer weniger Verständnis für die Versorgung der 3,7 Millionen [Gruppe7] und der 300.000 [Zielgruppe] im Land auf.",0.0
640,641,6327128c3dd49b919c112861,"
In der [Zielgruppe] wird über ein Geheimdekret des Präsidenten gesprochen, dem zufolge schon mehreren [Zielgruppe] die Staatsbürgerschaft entzogen worden sein soll. Jetzt berichtet auch der Chef Gebietsverteidigung der südost[Zielgruppe] Großstadt Dnipro davon, dass ihm sein Pass abgenommen wurde. Er hatte Kiew zuvor fehlende Unterstützung vorgeworfen.",0.0
641,642,6327128f3dd49b919c122353,"Mit dem Gebrauch des Ausdrucks würden zudem die Gewalt und Folgen wie Tod, die mit dem Akt des Zurückdrängens von [Zielgruppe] verbunden sein könnten, verschwiegen, hieß es von der Jury. Sie rügte zudem den Begriff ""Sprachpolizei"" sowie mehrere Vergleiche mit dem Nationalsozialismus. Für das Jahr 2021 wurden 454 verschiedene Wörter eingeschickt, von denen knapp 45 auch den Unwort-Kriterien der Jury entsprachen. Insgesamt erhielt das Gremium 1.308 Einsendungen. Die Jury der Aktion ""Unwort des Jahres"" besteht aus vier Sprachwissenschaftlern, einem Journalisten und einem jährlich wechselnden Mitglied.",0.0
643,644,63405c07ca2a22ec2c0fea17,"Ihre Antwort lautet dann immer. „Wenn wir nicht gewinnen, habt ihr ein Problem. „Die [Zielgruppe]*innen“, sagt sie, sind keine Engel. Aber wir haben etwas, das auch für Europa wichtig ist: Wir wollen Part­ne­r*in­nen sein. Das zeigt auch dieser Krieg. Wir sind entschlossen, unseren Staat selbst zu gestalten. Diese Energie haben wir.“ Mit der Verleihung des Friedesnobelpreises dürfte das CCL jetzt noch mehr davon bekommen. Barbara Oertel",0.0
